marital_status,day_or_night,previous_qualification,admission_grade,displaced,gender,age,international,target
soltero,Si,146,149.5,Si,Hombre,17,No,Graduate
soltero,Si,140,140,Si,Hombre,19,No,Graduate
casado,Si,111,162.4,No,Hombre,49,No,Dropout
soltero,Si,120,136.6,No,Hombre,23,No,Dropout
soltero,Si,111,111,Si,Hombre,18,No,Dropout
soltero,Si,106,105.7,Si,Hombre,19,No,Graduate
soltero,Si,151,137,Si,Hombre,18,No,Graduate
casado,Si,133.1,120,No,Hombre,45,No,Dropout
soltero,No,120,120.5,Si,Hombre,30,No,Dropout
soltero,No,120,118.1,No,Hombre,28,No,Dropout
soltero,No,110,139,No,Hombre,40,No,Dropout
soltero,Si,133.1,116.3,No,Hombre,32,No,Dropout
soltero,Si,118,120.5,Si,Hombre,19,No,Dropout
soltero,Si,139,134.9,Si,Hombre,20,No,Graduate
soltero,Si,130,123,No,Hombre,18,No,Dropout
soltero,Si,132,122.9,No,Hombre,20,No,Dropout
soltero,Si,156,132.3,Si,Hombre,18,No,Graduate
soltero,Si,143,131.5,Si,Hombre,18,No,Graduate
casado,Si,133.1,128.2,No,Hombre,28,No,Dropout
soltero,Si,140,148,Si,Hombre,31,No,Dropout
soltero,Si,127,121.5,No,Hombre,23,No,Graduate
soltero,Si,133.1,139,No,Hombre,33,No,Dropout
soltero,Si,120,113.4,No,Hombre,22,No,Dropout
soltero,Si,150,150,Si,Hombre,20,No,Dropout
soltero,Si,150,150,Si,Hombre,20,No,Graduate
soltero,Si,130,140,No,Hombre,25,No,Dropout
soltero,Si,141,140.7,Si,Hombre,20,No,Graduate
soltero,Si,146,146.7,Si,Hombre,19,No,Graduate
soltero,Si,133.1,96,No,Hombre,31,No,Dropout
soltero,Si,160,160,No,Hombre,24,No,Dropout
soltero,Si,130,130,No,Hombre,23,No,Dropout
casado,No,160,130,No,Hombre,26,No,Dropout
casado,Si,140,140,Si,Hombre,38,No,Graduate
soltero,Si,126,116.6,Si,Hombre,20,No,Graduate
soltero,Si,118,120.5,Si,Hombre,20,No,Graduate
soltero,Si,133.1,103,No,Hombre,25,No,Dropout
soltero,Si,121,111.9,Si,Hombre,19,No,Graduate
soltero,Si,148,148.7,No,Hombre,18,No,Graduate
soltero,No,133.1,120,No,Hombre,28,No,Dropout
soltero,Si,132,120.1,Si,Hombre,20,No,Graduate
soltero,Si,140,127.8,No,Hombre,18,No,Graduate
soltero,Si,112,106.4,Si,Hombre,19,No,Graduate
soltero,Si,100,100,No,Hombre,24,No,Dropout
soltero,Si,126,123.9,Si,Hombre,21,No,Dropout
soltero,Si,150,139.5,No,Hombre,20,No,Graduate
soltero,Si,150,150,Si,Hombre,21,No,Graduate
casado,Si,144,139.8,No,Hombre,24,No,Graduate
soltero,No,133.1,154.4,No,Hombre,27,No,Dropout
soltero,No,133.1,119,No,Hombre,39,No,Graduate
soltero,Si,133.1,96.1,No,Hombre,25,No,Dropout
soltero,Si,130,130,No,Hombre,18,No,Dropout
soltero,Si,133,128.8,No,Hombre,19,No,Graduate
soltero,Si,124,126.8,No,Hombre,21,No,Graduate
soltero,No,130,130,No,Hombre,27,No,Dropout
soltero,Si,110,110,Si,Hombre,27,No,Dropout
soltero,Si,127,133.7,Si,Hombre,18,No,Dropout
soltero,Si,140,140,No,Hombre,19,No,Dropout
soltero,Si,133,133.7,Si,Mujer,18,No,Graduate
soltero,Si,109,137,Si,Mujer,18,No,Graduate
soltero,Si,133.1,128.2,No,Mujer,23,No,Dropout
soltero,Si,133,129.2,Si,Hombre,20,No,Dropout
soltero,Si,134,129.5,Si,Hombre,18,No,Graduate
soltero,Si,125,129.6,Si,Hombre,18,No,Graduate
soltero,Si,132,141.8,Si,Hombre,20,No,Graduate
soltero,Si,135,129.8,Si,Hombre,20,No,Graduate
soltero,Si,100,106,No,Hombre,21,No,Dropout
soltero,Si,125,121.5,Si,Hombre,20,No,Dropout
soltero,Si,117,117.7,Si,Hombre,20,No,Graduate
soltero,Si,140,140,Si,Hombre,19,No,Dropout
soltero,Si,132,133.1,Si,Hombre,19,No,Dropout
soltero,Si,132,119.1,No,Hombre,18,No,Dropout
soltero,Si,133,131.3,Si,Mujer,18,No,Dropout
soltero,Si,143,136.7,Si,Mujer,18,No,Graduate
soltero,Si,143,126.2,Si,Mujer,21,No,Graduate
soltero,Si,133.1,109.6,No,Mujer,18,Si,Dropout
soltero,Si,141,131.9,Si,Mujer,18,No,Graduate
soltero,Si,140,140.7,Si,Mujer,18,No,Graduate
soltero,No,134,120.7,Si,Mujer,23,No,Dropout
soltero,Si,118,113.8,Si,Mujer,21,No,Graduate
soltero,No,119,112.4,Si,Mujer,26,No,Dropout
soltero,Si,143,142.7,Si,Mujer,18,No,Dropout
soltero,Si,123,125.5,No,Mujer,19,No,Graduate
soltero,Si,108,107.8,Si,Mujer,20,No,Graduate
soltero,Si,117,110.4,Si,Mujer,19,No,Dropout
soltero,Si,170,138.3,No,Mujer,33,No,Graduate
soltero,Si,157,142.3,No,Mujer,18,No,Graduate
soltero,Si,141,145,No,Mujer,21,No,Graduate
soltero,Si,125,125.7,Si,Mujer,19,No,Graduate
casado,Si,143,128.7,Si,Mujer,18,No,Graduate
soltero,Si,142,128,No,Mujer,18,No,Graduate
soltero,Si,150,146.5,Si,Mujer,20,No,Graduate
soltero,Si,112,106.1,Si,Mujer,20,No,Dropout
soltero,No,133.1,118,No,Mujer,20,No,Graduate
soltero,Si,125,117,Si,Mujer,19,No,Graduate
soltero,Si,121,115.4,Si,Mujer,19,No,Graduate
soltero,Si,133.1,117,Si,Mujer,21,No,Graduate
soltero,Si,135,127,No,Mujer,21,No,Dropout
soltero,Si,132,118,Si,Mujer,18,No,Graduate
union_facto,Si,133.1,118,No,Mujer,27,No,Dropout
soltero,Si,135,126.4,Si,Mujer,20,No,Graduate
soltero,Si,133,124.4,Si,Mujer,18,No,Graduate
soltero,Si,135,129.4,Si,Mujer,18,No,Graduate
soltero,Si,140,141.7,No,Mujer,20,No,Graduate
soltero,Si,144,132.1,Si,Mujer,19,No,Graduate
soltero,Si,122,116.8,Si,Mujer,20,No,Graduate
soltero,No,143,135,No,Mujer,20,No,Graduate
soltero,Si,124,116,Si,Mujer,19,No,Dropout
soltero,Si,156,155,No,Mujer,18,No,Graduate
soltero,Si,142,127,Si,Mujer,18,No,Graduate
soltero,Si,142,130.8,Si,Mujer,19,No,Graduate
soltero,Si,126,121.8,Si,Mujer,19,No,Dropout
casado,Si,170,148.5,No,Hombre,47,No,Dropout
soltero,Si,130,109.8,Si,Hombre,23,No,Dropout
soltero,Si,133,119.7,Si,Mujer,19,Si,Graduate
soltero,Si,122,122,Si,Mujer,20,No,Graduate
soltero,Si,138,147.5,Si,Mujer,19,No,Graduate
soltero,Si,163,150.8,Si,Mujer,19,Si,Graduate
soltero,Si,150,150,Si,Mujer,19,No,Graduate
soltero,No,133.1,131.5,No,Mujer,39,No,Graduate
soltero,Si,144,127.2,Si,Mujer,20,No,Graduate
soltero,Si,118,111,Si,Mujer,21,No,Graduate
soltero,Si,101,119.9,Si,Mujer,22,Si,Graduate
soltero,Si,133,133.7,Si,Mujer,19,No,Dropout
soltero,Si,133.1,140,Si,Mujer,22,No,Graduate
soltero,Si,124,113.9,Si,Mujer,19,No,Graduate
soltero,Si,127,120.7,Si,Hombre,18,No,Dropout
soltero,No,110,121.8,No,Hombre,36,No,Dropout
soltero,Si,110,117.7,Si,Hombre,20,No,Graduate
casado,Si,160,110,No,Hombre,30,No,Dropout
soltero,Si,120,134.4,No,Hombre,24,No,Dropout
soltero,Si,133.1,125.3,No,Hombre,26,No,Dropout
soltero,Si,132,119.1,No,Hombre,19,No,Dropout
union_facto,Si,130,146,No,Hombre,34,No,Graduate
soltero,Si,129,122,Si,Hombre,19,No,Graduate
soltero,Si,130,118.1,Si,Hombre,26,No,Dropout
soltero,Si,140,105.2,No,Hombre,29,No,Dropout
soltero,Si,131,123.3,Si,Hombre,19,No,Dropout
soltero,Si,129,124.8,Si,Hombre,18,No,Dropout
soltero,No,133.1,149.4,No,Hombre,29,No,Dropout
soltero,Si,112,108.5,No,Hombre,21,No,Graduate
soltero,Si,133.1,101,No,Hombre,20,No,Graduate
soltero,Si,123,112.9,No,Hombre,18,No,Dropout
soltero,Si,125,134.1,Si,Hombre,20,No,Dropout
soltero,Si,133.1,101.6,No,Hombre,30,No,Dropout
soltero,Si,121,111.9,Si,Hombre,19,No,Graduate
soltero,Si,148,118.4,Si,Hombre,30,No,Dropout
soltero,Si,139,127.1,Si,Hombre,22,No,Graduate
soltero,Si,125,120.5,Si,Hombre,22,No,Graduate
soltero,Si,128,136.1,Si,Hombre,19,No,Dropout
soltero,Si,132,124,Si,Hombre,21,No,Dropout
soltero,Si,137,141.6,No,Hombre,21,No,Graduate
soltero,Si,160,160,Si,Hombre,21,No,Dropout
soltero,Si,120,110,No,Hombre,27,No,Dropout
soltero,Si,134,100,Si,Hombre,32,No,Dropout
soltero,Si,133.1,120,No,Hombre,40,No,Dropout
soltero,Si,140,140,Si,Hombre,20,No,Dropout
soltero,Si,140,124.3,Si,Hombre,18,No,Graduate
soltero,Si,122,118.9,No,Hombre,21,No,Dropout
soltero,Si,141,130.2,No,Hombre,18,No,Dropout
union_facto,Si,140,140,No,Hombre,30,No,Dropout
soltero,Si,133.1,130,No,Hombre,29,No,Dropout
soltero,Si,137,130.4,Si,Hombre,18,No,Dropout
soltero,Si,122,116.1,Si,Hombre,18,No,Dropout
soltero,Si,130,130,No,Hombre,22,No,Dropout
soltero,No,140,124.3,Si,Hombre,27,No,Dropout
soltero,Si,125,125,Si,Hombre,20,No,Graduate
soltero,No,110,110,No,Hombre,42,No,Graduate
soltero,Si,133.1,115,No,Hombre,21,No,Graduate
soltero,Si,132,129.6,No,Hombre,23,No,Graduate
soltero,Si,122,128.8,Si,Hombre,21,No,Dropout
soltero,Si,155,144.2,Si,Hombre,19,No,Graduate
casado,Si,120,134,No,Hombre,40,No,Dropout
soltero,Si,129,112,No,Hombre,22,No,Dropout
soltero,Si,144,128.8,Si,Hombre,19,No,Graduate
soltero,Si,133,123.2,Si,Hombre,18,No,Graduate
soltero,Si,131,118.4,No,Hombre,18,No,Dropout
soltero,Si,133.1,116.2,No,Hombre,24,No,Dropout
soltero,Si,118,113.5,Si,Mujer,19,No,Graduate
soltero,Si,133.1,134.8,Si,Mujer,18,No,Dropout
soltero,Si,145,149.9,Si,Mujer,19,No,Graduate
soltero,Si,125,119.8,Si,Mujer,19,No,Graduate
soltero,Si,125,125,Si,Mujer,21,No,Graduate
soltero,Si,148,135.1,Si,Mujer,18,No,Dropout
soltero,Si,139,138.3,Si,Mujer,19,No,Graduate
soltero,Si,130,122.5,Si,Mujer,19,No,Graduate
soltero,Si,148,148,Si,Mujer,20,No,Graduate
soltero,Si,130,126.2,Si,Mujer,18,No,Graduate
soltero,Si,134,129.8,Si,Mujer,20,No,Graduate
soltero,Si,133.1,104,No,Mujer,26,No,Dropout
soltero,Si,137,126.7,Si,Mujer,18,No,Dropout
soltero,No,130,120,No,Mujer,58,No,Graduate
soltero,Si,137,124.6,No,Mujer,18,No,Graduate
soltero,No,140,127.3,No,Mujer,20,No,Dropout
soltero,Si,150,122,Si,Mujer,29,No,Graduate
soltero,Si,130,125.1,No,Mujer,27,No,Dropout
soltero,Si,133.1,110,Si,Mujer,21,No,Graduate
soltero,Si,134,129.8,No,Mujer,20,No,Graduate
soltero,Si,125,114.9,No,Mujer,19,No,Graduate
soltero,Si,141,125.6,Si,Mujer,22,No,Graduate
soltero,Si,138,125.1,Si,Mujer,19,No,Graduate
soltero,Si,116,115.7,Si,Mujer,19,No,Dropout
soltero,Si,131,127.2,Si,Mujer,18,No,Dropout
soltero,Si,140,140,No,Mujer,19,No,Dropout
soltero,Si,140,140,Si,Mujer,20,No,Graduate
soltero,Si,127,120.4,Si,Mujer,19,No,Graduate
soltero,Si,133.1,100,Si,Mujer,26,No,Dropout
soltero,Si,117,113.5,Si,Mujer,18,No,Graduate
soltero,Si,150,132.1,Si,Mujer,29,No,Dropout
soltero,Si,160,160,Si,Mujer,20,No,Graduate
soltero,Si,128,126.3,Si,Mujer,19,No,Graduate
soltero,Si,135,125.8,Si,Mujer,18,No,Graduate
soltero,Si,139,142.2,Si,Mujer,19,No,Graduate
soltero,Si,125,119.4,Si,Mujer,18,No,Graduate
soltero,No,120,120,No,Mujer,36,No,Dropout
soltero,Si,130,148.6,Si,Hombre,20,Si,Dropout
soltero,Si,116,108.7,Si,Hombre,18,No,Dropout
soltero,Si,140,124.6,Si,Hombre,20,No,Dropout
soltero,Si,134,131,Si,Hombre,18,No,Graduate
soltero,Si,130,130,Si,Hombre,20,No,Dropout
soltero,Si,122,116.1,Si,Hombre,24,No,Dropout
soltero,Si,128,125.6,Si,Hombre,19,No,Dropout
soltero,Si,130,121.3,Si,Hombre,18,No,Dropout
soltero,Si,113,107.4,Si,Hombre,18,No,Graduate
soltero,Si,126,116.9,No,Hombre,18,No,Graduate
soltero,Si,135,123.5,Si,Hombre,22,No,Dropout
soltero,Si,141,130.5,No,Hombre,19,No,Graduate
casado,Si,133.1,140,Si,Mujer,32,No,Dropout
soltero,Si,133.1,117.1,Si,Mujer,21,No,Dropout
soltero,Si,144,127.5,Si,Mujer,19,No,Graduate
divorciado,No,140,126,No,Mujer,39,No,Graduate
soltero,No,100,113,Si,Mujer,30,No,Graduate
soltero,Si,135,130.1,Si,Mujer,18,No,Dropout
casado,No,130,110,Si,Mujer,38,No,Dropout
soltero,Si,147,135.8,Si,Mujer,20,No,Graduate
soltero,No,149,126.3,No,Mujer,55,No,Graduate
divorciado,Si,130,130,No,Mujer,53,No,Dropout
casado,No,120,104,No,Mujer,54,No,Dropout
soltero,No,133.1,121,No,Mujer,44,No,Dropout
soltero,Si,149,130.5,Si,Mujer,28,No,Graduate
soltero,No,180,180,No,Mujer,37,No,Graduate
soltero,Si,110,112.5,Si,Mujer,20,No,Graduate
soltero,Si,117,111.8,Si,Hombre,19,No,Dropout
soltero,Si,120,131.4,Si,Hombre,23,No,Graduate
soltero,Si,160,144.3,No,Hombre,22,No,Dropout
soltero,Si,100,115,No,Hombre,24,No,Dropout
soltero,Si,160,168.6,No,Hombre,26,No,Dropout
soltero,Si,141,127.7,Si,Hombre,18,No,Graduate
soltero,Si,130,150,No,Hombre,24,No,Dropout
soltero,Si,130,135.6,Si,Hombre,26,No,Dropout
soltero,Si,133.1,100,No,Hombre,27,No,Dropout
soltero,Si,140,140,Si,Hombre,20,No,Graduate
soltero,Si,129,124.1,Si,Hombre,19,No,Dropout
soltero,Si,148,131.6,No,Hombre,18,No,Dropout
soltero,Si,143,129,Si,Hombre,18,No,Graduate
soltero,Si,116,110.8,Si,Hombre,19,No,Dropout
soltero,Si,128,124.5,No,Hombre,19,No,Graduate
casado,Si,120,100,No,Hombre,30,No,Dropout
soltero,Si,121,123.8,No,Hombre,22,No,Dropout
soltero,Si,137,131.4,No,Hombre,19,No,Dropout
soltero,Si,115,118.5,No,Hombre,21,No,Dropout
soltero,Si,129,122,Si,Hombre,22,No,Dropout
soltero,Si,133.1,100,Si,Hombre,35,No,Dropout
soltero,Si,131,135.9,Si,Hombre,20,No,Dropout
soltero,Si,133.1,138.4,No,Hombre,21,No,Graduate
soltero,Si,133.1,128.2,No,Hombre,27,No,Dropout
soltero,Si,114,107.4,Si,Hombre,26,No,Dropout
soltero,Si,127,129.8,No,Hombre,20,No,Dropout
soltero,Si,130,100,No,Hombre,28,No,Dropout
soltero,Si,121,113,Si,Hombre,19,No,Graduate
soltero,No,120,107,No,Hombre,47,No,Dropout
divorciado,Si,120,130,No,Hombre,55,No,Dropout
soltero,Si,120,120,Si,Hombre,39,No,Dropout
casado,Si,120,120.5,Si,Hombre,35,No,Dropout
soltero,Si,133.1,120.5,No,Hombre,32,No,Dropout
soltero,Si,124,137,Si,Hombre,20,No,Graduate
soltero,Si,150,115,No,Hombre,36,No,Graduate
soltero,No,133.1,142.7,No,Hombre,34,No,Graduate
soltero,Si,116,116.7,Si,Hombre,21,No,Dropout
soltero,No,133.1,136.1,No,Hombre,42,No,Dropout
soltero,Si,133.1,134.3,No,Hombre,25,No,Dropout
soltero,Si,167,153,Si,Hombre,18,No,Dropout
soltero,Si,140,132,No,Hombre,18,No,Graduate
soltero,Si,124,129.6,Si,Hombre,19,No,Graduate
soltero,Si,110,105,No,Hombre,34,No,Dropout
soltero,Si,150,130.8,No,Hombre,20,No,Dropout
soltero,Si,123,119.7,No,Hombre,20,No,Dropout
soltero,Si,152,132.5,No,Hombre,21,No,Graduate
soltero,Si,130,130,Si,Hombre,19,No,Graduate
soltero,Si,133.1,120,No,Hombre,31,No,Dropout
soltero,Si,133.1,150,No,Hombre,21,No,Graduate
soltero,Si,124,115.6,No,Hombre,20,No,Graduate
soltero,Si,119.1,119.1,No,Hombre,22,No,Graduate
soltero,Si,128,123.5,Si,Hombre,19,No,Dropout
soltero,Si,133.1,120,Si,Hombre,41,No,Dropout
soltero,Si,133.1,110,Si,Hombre,27,No,Dropout
soltero,Si,145,131.4,No,Mujer,19,No,Dropout
soltero,Si,141,126.8,Si,Mujer,20,Si,Graduate
soltero,Si,118.9,118.9,Si,Mujer,19,No,Graduate
casado,No,160,160,No,Mujer,35,No,Graduate
soltero,Si,111,115.9,Si,Mujer,22,No,Graduate
soltero,Si,111,109.3,Si,Mujer,20,No,Graduate
soltero,Si,123,113.9,Si,Mujer,18,No,Dropout
soltero,Si,133,121.8,Si,Mujer,18,No,Graduate
soltero,Si,140,140,No,Mujer,30,No,Graduate
soltero,Si,122,114.7,No,Mujer,18,No,Graduate
soltero,Si,139,136.2,No,Mujer,19,No,Graduate
soltero,Si,130,119.5,Si,Mujer,21,No,Graduate
soltero,Si,143,133.2,Si,Mujer,18,No,Graduate
divorciado,Si,110,110,No,Mujer,35,No,Dropout
soltero,Si,140,130,Si,Hombre,18,No,Graduate
soltero,Si,134,133.5,Si,Hombre,20,No,Graduate
casado,Si,130,120,Si,Mujer,34,No,Graduate
soltero,Si,142,137.3,Si,Mujer,22,No,Graduate
casado,Si,140,130,Si,Mujer,39,No,Dropout
soltero,Si,142,128,Si,Mujer,19,No,Dropout
divorciado,Si,120,95,No,Mujer,36,No,Graduate
soltero,Si,124,116,Si,Mujer,21,No,Graduate
casado,Si,126.6,107.5,No,Mujer,42,No,Graduate
soltero,Si,110,108.4,Si,Mujer,34,No,Dropout
casado,No,160,155.9,No,Mujer,33,No,Graduate
soltero,Si,105,106.1,Si,Mujer,20,No,Graduate
soltero,Si,130,128.6,Si,Mujer,19,No,Graduate
casado,No,140,140,No,Mujer,34,No,Dropout
soltero,Si,138,145,Si,Mujer,18,No,Graduate
soltero,No,120,113,No,Mujer,24,No,Graduate
soltero,Si,135,137.1,Si,Mujer,18,No,Graduate
soltero,Si,121,120.5,Si,Mujer,21,No,Graduate
soltero,Si,126,125.7,Si,Mujer,19,No,Graduate
soltero,Si,132,125.5,No,Mujer,19,No,Graduate
soltero,Si,128,124.5,Si,Mujer,18,No,Graduate
divorciado,No,160,126,No,Mujer,38,No,Graduate
soltero,Si,147,138.5,Si,Mujer,19,No,Graduate
soltero,Si,130,122.3,Si,Mujer,18,No,Dropout
soltero,Si,134,126,Si,Mujer,18,No,Graduate
soltero,Si,151,146.5,No,Mujer,18,Si,Graduate
soltero,Si,132,121.9,Si,Mujer,18,No,Graduate
soltero,No,130,130,No,Mujer,26,No,Graduate
soltero,Si,119,115.2,Si,Mujer,19,No,Dropout
soltero,Si,106,108,Si,Mujer,20,No,Dropout
soltero,Si,138,128,Si,Mujer,19,No,Graduate
soltero,Si,118,113.5,Si,Mujer,20,No,Graduate
soltero,Si,133.1,116,Si,Mujer,29,No,Dropout
soltero,Si,141,124.9,Si,Mujer,19,No,Graduate
union_facto,Si,180,140.5,No,Mujer,24,No,Dropout
union_facto,Si,180,179.6,No,Mujer,27,No,Dropout
soltero,Si,115,116.1,Si,Mujer,18,No,Graduate
soltero,Si,142,139.4,Si,Mujer,18,No,Graduate
soltero,Si,135,129,Si,Mujer,21,No,Dropout
casado,Si,150,135.6,No,Mujer,43,No,Graduate
soltero,Si,153,147.8,No,Mujer,18,No,Graduate
soltero,Si,153,138,Si,Mujer,21,No,Dropout
soltero,Si,150,150,No,Mujer,26,No,Dropout
soltero,Si,144,130.8,Si,Mujer,19,No,Graduate
soltero,Si,130,122.6,No,Mujer,18,No,Graduate
soltero,Si,125,119.1,Si,Mujer,22,No,Dropout
soltero,Si,133.1,111.8,Si,Mujer,27,No,Dropout
soltero,Si,133,125,Si,Mujer,18,No,Graduate
soltero,Si,140,129.9,No,Mujer,19,No,Graduate
soltero,Si,133,131.1,Si,Mujer,18,No,Graduate
soltero,Si,154,141.4,No,Mujer,19,No,Graduate
soltero,Si,133.1,120,No,Mujer,32,No,Dropout
soltero,Si,168,133.4,Si,Mujer,23,No,Graduate
soltero,Si,132,127.3,Si,Mujer,20,No,Graduate
soltero,Si,133.1,131.8,Si,Mujer,20,No,Graduate
soltero,Si,120,114.8,Si,Mujer,19,No,Dropout
soltero,Si,150,132.8,Si,Mujer,18,No,Graduate
soltero,Si,140,140,No,Mujer,21,No,Dropout
soltero,Si,150,150,Si,Mujer,22,No,Graduate
soltero,No,160,160,No,Mujer,26,No,Graduate
soltero,Si,131,131.7,Si,Mujer,20,No,Graduate
soltero,Si,114,112.6,Si,Mujer,19,No,Graduate
soltero,No,120,111.1,No,Mujer,31,No,Graduate
soltero,Si,140,127.5,Si,Mujer,20,No,Graduate
soltero,Si,130,120.2,Si,Mujer,20,No,Graduate
soltero,Si,121,118.9,Si,Mujer,21,No,Graduate
soltero,Si,130,119.9,Si,Mujer,18,No,Graduate
soltero,Si,141,127.3,Si,Mujer,19,No,Graduate
soltero,Si,131,127.9,Si,Mujer,18,No,Graduate
soltero,Si,117,114.6,No,Mujer,18,No,Graduate
soltero,Si,151,144.5,Si,Mujer,18,No,Graduate
soltero,Si,131,125.4,Si,Mujer,19,No,Graduate
soltero,Si,145,145,No,Mujer,19,No,Graduate
soltero,Si,135,138.1,No,Mujer,28,No,Dropout
soltero,Si,119,124.6,Si,Mujer,20,No,Graduate
soltero,Si,122,130.8,Si,Mujer,18,No,Graduate
soltero,Si,155,140.5,Si,Mujer,18,No,Graduate
soltero,Si,123,124.1,Si,Mujer,20,No,Graduate
soltero,Si,130,118.4,No,Mujer,28,No,Graduate
soltero,Si,133.1,128.2,No,Mujer,23,Si,Graduate
soltero,Si,114,109.5,Si,Mujer,19,No,Dropout
soltero,Si,137,131.1,Si,Mujer,18,No,Graduate
soltero,Si,161,137.9,No,Mujer,20,Si,Graduate
soltero,Si,133.1,128.2,Si,Mujer,20,No,Graduate
casado,No,133.1,126.5,No,Mujer,27,No,Dropout
soltero,Si,128,120,Si,Mujer,18,No,Dropout
divorciado,Si,133.1,123,No,Mujer,37,No,Graduate
divorciado,Si,130,130,No,Mujer,42,No,Dropout
soltero,Si,147,141.1,Si,Mujer,20,No,Dropout
casado,Si,140,140,No,Hombre,34,No,Dropout
soltero,Si,140,133.6,Si,Hombre,22,No,Dropout
casado,Si,133.1,123.5,No,Hombre,39,No,Graduate
soltero,Si,141,136.3,Si,Hombre,18,No,Graduate
soltero,Si,128,123.5,Si,Hombre,21,No,Graduate
casado,Si,150,112,No,Hombre,34,No,Dropout
soltero,Si,160,160,No,Hombre,22,No,Graduate
soltero,Si,133.1,110,No,Hombre,31,No,Dropout
soltero,Si,128,116.8,Si,Hombre,19,No,Dropout
soltero,Si,114,109.5,No,Hombre,19,No,Dropout
soltero,Si,133.1,100,No,Hombre,31,No,Dropout
casado,Si,133.1,130,No,Mujer,30,Si,Dropout
soltero,Si,129,137.8,Si,Mujer,20,No,Graduate
soltero,Si,140,136.5,Si,Mujer,18,No,Graduate
divorciado,No,133.1,138.7,No,Mujer,31,No,Dropout
soltero,Si,134,124.9,Si,Mujer,19,No,Dropout
divorciado,No,133.1,140,No,Mujer,43,No,Dropout
soltero,Si,132,122.6,Si,Mujer,20,No,Graduate
soltero,Si,131,129.5,Si,Mujer,19,No,Graduate
soltero,Si,133.1,155,No,Mujer,22,No,Dropout
soltero,No,133.1,100,No,Mujer,26,No,Graduate
soltero,Si,160,137.6,Si,Mujer,19,No,Graduate
soltero,Si,120,120,Si,Mujer,29,No,Dropout
soltero,Si,100,110,No,Mujer,41,No,Graduate
soltero,Si,139,128.5,Si,Mujer,19,No,Dropout
soltero,Si,136,132.2,No,Mujer,19,No,Graduate
divorciado,Si,130,130,No,Mujer,43,No,Dropout
soltero,Si,145,129.3,Si,Mujer,19,No,Graduate
soltero,Si,146,130.3,Si,Hombre,18,No,Graduate
soltero,Si,159,162.5,Si,Hombre,19,No,Dropout
casado,No,133.1,130,No,Hombre,38,No,Dropout
casado,Si,110,110,Si,Hombre,37,No,Dropout
soltero,Si,120,142.3,Si,Mujer,26,No,Graduate
soltero,Si,158,153.6,Si,Mujer,18,No,Graduate
soltero,Si,122,112.9,No,Mujer,18,No,Graduate
soltero,Si,140,124.1,No,Mujer,18,No,Graduate
soltero,Si,136,129.7,No,Mujer,19,No,Graduate
soltero,Si,111,110,Si,Mujer,18,No,Graduate
soltero,Si,133.1,146,No,Mujer,19,No,Graduate
soltero,Si,140,129.9,No,Mujer,19,No,Dropout
soltero,Si,140,140.9,Si,Mujer,18,No,Graduate
casado,Si,156,135.5,No,Mujer,18,No,Graduate
soltero,Si,132,122,Si,Mujer,20,No,Graduate
soltero,Si,140,140,No,Mujer,22,No,Graduate
soltero,Si,164,163,No,Mujer,18,No,Dropout
soltero,Si,113,107.4,Si,Mujer,19,No,Graduate
soltero,Si,122,114.3,Si,Mujer,20,No,Dropout
soltero,Si,135,126.3,Si,Mujer,20,No,Graduate
soltero,Si,133.1,110,No,Mujer,28,No,Dropout
soltero,Si,122,126.2,No,Mujer,19,No,Graduate
soltero,Si,138,123,Si,Mujer,19,No,Graduate
soltero,Si,130,157,Si,Mujer,18,No,Dropout
soltero,Si,157,149.7,Si,Mujer,18,No,Graduate
soltero,Si,140,140,Si,Mujer,22,No,Graduate
soltero,Si,170,170,No,Mujer,20,No,Graduate
soltero,No,150,130.2,No,Mujer,24,No,Graduate
soltero,Si,118,116.3,Si,Mujer,20,No,Graduate
casado,No,120,120,No,Mujer,35,No,Dropout
soltero,Si,154,154.7,No,Mujer,18,No,Graduate
soltero,Si,139,132.7,Si,Mujer,19,No,Graduate
soltero,Si,136,130.8,No,Mujer,18,No,Graduate
soltero,Si,130,122.7,Si,Mujer,18,No,Dropout
soltero,Si,133,123.6,No,Mujer,19,No,Graduate
soltero,Si,143,116.5,Si,Mujer,20,No,Graduate
soltero,Si,117,111.1,No,Mujer,21,No,Dropout
soltero,Si,145,136.3,Si,Mujer,18,No,Graduate
soltero,Si,134,129.8,Si,Mujer,18,No,Dropout
casado,No,170,134.7,No,Mujer,33,No,Graduate
soltero,Si,140,126.8,Si,Mujer,18,No,Dropout
soltero,No,130,133.9,No,Mujer,28,No,Graduate
casado,Si,130,109.9,No,Mujer,29,No,Dropout
soltero,Si,160,160,Si,Mujer,36,No,Dropout
soltero,No,133.1,106.5,No,Mujer,32,No,Graduate
casado,No,133.1,100,No,Mujer,34,No,Dropout
casado,No,150,112.5,No,Mujer,33,No,Graduate
soltero,No,140,135.5,No,Mujer,29,No,Dropout
soltero,Si,145,145,No,Mujer,18,No,Dropout
soltero,Si,126,119,No,Mujer,18,No,Graduate
casado,Si,130,130,No,Mujer,38,No,Graduate
soltero,Si,135,126.3,Si,Mujer,19,No,Graduate
divorciado,No,133.1,113.5,No,Mujer,39,No,Graduate
soltero,No,120,120,No,Mujer,37,No,Graduate
